name	id
poly(3-hydroxyvalerate) metabolic process	GO:1902922
regulation of myosin light chain kinase activity	GO:0035504
regulation of aflatoxin biosynthetic process	GO:1900177
regulation of endoribonuclease activity	GO:0060699
regulation of cleistothecium development	GO:0070796
regulation of trna methylation	GO:0110002
cellular response to mineralocorticoid stimulus	GO:0071389
regulation of proteinase activated receptor activity	GO:1900276
regulation of protein k48-linked deubiquitination	GO:1903093
obsolete modulation by host of symbiont receptor-mediated signal transduction	GO:0075078
positive regulation of cortisol biosynthetic process	GO:2000066
negative regulation of renal albumin absorption	GO:2000533
deoxyribonucleotide binding	GO:0032552
negative regulation of octopamine signaling pathway	GO:2000129
carotenoid catabolic process	GO:0016118
obsolete enhancement of virulence	GO:0046800
kojic acid metabolic process	GO:2001316
l-arabitol metabolic process	GO:0051162
protein localization to interphase microtubule organizing center	GO:1905509
regulation of single-strand break repair via homologous recombination	GO:1903110
obsolete trail receptor 2 biosynthetic process	GO:0045559
positive regulation of single-species biofilm formation	GO:1900192
aspyridone b catabolic process	GO:1901520
obsolete vitamin or cofactor transporter activity	GO:0015223
molybdenum ion transmembrane transporter activity	GO:0042888
cellooligosaccharide catabolic process	GO:2000903
cardiolipin binding	GO:1901612
obsolete cell morphogenesis involved in unidirectional conjugation	GO:0000763
negative regulation of dna replication origin binding	GO:1902596
positive regulation of fatty acid oxidation	GO:0046321
response to retinoic acid	GO:0032526
ubiquinone biosynthetic process via 2-polyprenylphenol	GO:0032193
notch signaling pathway involved in arterial endothelial cell fate commitment	GO:0060853
pyridine biosynthetic process	GO:0046220
obsolete sar small monomeric gtpase activity	GO:0003932
positive regulation of heme oxygenase activity	GO:0061961
calcidiol binding	GO:1902118
regulation of sister chromatid cohesion	GO:0007063
obsolete cleavage of cytoskeletal proteins involved in execution phase of apoptosis	GO:0006923
negative regulation of acute inflammatory response to antigenic stimulus	GO:0002865
hydroxycinnamic acid transport	GO:1904952
eosinophil activation	GO:0043307
taurine catabolic process	GO:0019529
negative regulation of anaphase-promoting complex-dependent catabolic process	GO:1905785
obsolete transcription-activating factor, 30kd	GO:0005670
negative regulation of sporangium germination	GO:0075225
positive regulation of t cell anergy	GO:0002669
regulation of postsynaptic specialization assembly	GO:0099150
obsolete apolipoprotein	GO:0005320
regulation of heptasaccharide transport	GO:1900294
detection of electrical stimulus involved in regulation of muscle adaptation	GO:0014879
thiazole synthase complex	GO:1902507
cytoplasmic cyclin-dependent protein kinase holoenzyme complex	GO:0000308
dadp binding	GO:0032563
regulation of monocyte chemotactic protein-1 production	GO:0071637
response to l-glutamate	GO:1902065
mitochondrial ribosome	GO:0005761
obsolete mitochondrial respiratory chain complex iii biogenesis	GO:0097033
leukocyte chemotaxis involved in immune response	GO:0002233
xanthophyll biosynthetic process	GO:0016123
negative regulation of protein refolding	GO:0061084
regulation of 1-phosphatidyl-1d-myo-inositol 4,5-bisphosphate biosynthetic process	GO:1902646
chlorophyllide a metabolic process	GO:0052644
regulation of mhc class i biosynthetic process	GO:0045343
meiotic strand invasion involved in meiotic gene conversion	GO:0010775
obsolete rhodopsin-like receptor activity	GO:0001584
regulation of gene silencing by mirna	GO:0060964
negative regulation of ftsz-dependent cytokinesis	GO:2000245
regulation of cholesterol metabolic process	GO:0090181
methylmercury metabolic process	GO:0042191
borate binding	GO:0046714
response to benzene	GO:1901423
positive regulation of hair placode formation	GO:0061169
regulation of vascular associated smooth muscle cell dedifferentiation	GO:1905174
negative regulation of aminoacyl-trna ligase activity	GO:1903631
asperfuranone biosynthetic process	GO:1900554
obsolete fat10 hydrolase activity	GO:0019791
cellular sphingolipid homeostasis	GO:0090156
regulation of osmosensory signaling pathway	GO:0120027
obsolete sterol regulatory element-binding protein site 1 protease activity	GO:0017094
regulation of pancreatic a cell differentiation	GO:2000226
regulation of transcription elongation from rna polymerase i promoter	GO:2001207
meiotic nuclear membrane reassembly	GO:0051333
protein n-acetylglucosaminyltransferase complex	GO:0017122
obsolete modulation by organism of symbiont t-cell mediated immune response	GO:0052431
ganglioside binding	GO:0035594
negative regulation of maintenance of mitotic sister chromatid cohesion	GO:0034183
response to tropane	GO:0014073
regulation of follicle-stimulating hormone secretion	GO:0046880
gap junction channel activity involved in purkinje myocyte-ventricular cardiac muscle cell electrical coupling	GO:0086079
regulation of toll-like receptor 6 signaling pathway	GO:0034151
pteridine catabolic process	GO:0019990
regulation of root hair elongation	GO:1902890
obsolete peptidyl-prolyl isomerase b reaction	GO:0006460
negative regulation of mitotic cohesin loading	GO:1905412
regulation of reproductive fruiting body development	GO:0031155
ditp metabolic process	GO:0035862
positive regulation of peripheral tolerance induction	GO:0002660
positive regulation of atp citrate synthase activity	GO:2000985
plasmodesmata-mediated intercellular transport	GO:0010497
regulation of mitotic centrosome separation	GO:0046602
d-amino acid biosynthetic process	GO:0046437
quaternary ammonium group binding	GO:0050997
obsolete multi-organism cell wall macromolecule metabolic process	GO:0044037
acetyl-coa biosynthetic process from acetate	GO:0019427
positive regulation of b cell cytokine production	GO:0002723
obsolete er proteasome core complex, beta-subunit complex	GO:0031608
negative regulation of myd88-dependent toll-like receptor signaling pathway	GO:0034125
positive regulation of high-density lipoprotein particle assembly	GO:0090108
obsolete regulation of dipeptide transmembrane transport by transcription from rna polymerase ii promoter	GO:0100063
nucleotide-sulfate transport	GO:0015715
response to glycine	GO:1905429
purine ribonucleoside bisphosphate biosynthetic process	GO:0034036
negative regulation of sequestering of triglyceride	GO:0010891
lysophospholipid translocation	GO:0140329
cellular response to papulacandin b	GO:0072731
cell differentiation involved in salivary gland development	GO:0060689
regulation of branching involved in prostate gland morphogenesis	GO:0060687
regulation of neosartoricin biosynthetic process	GO:1902053
obsolete response to stimulus by single organism	GO:0044701
galactitol metabolic process	GO:0019402
mesodermal-endodermal cell signaling involved in heart induction	GO:0003132
triglyceride homeostasis	GO:0070328
obsolete secretory pathway	GO:0045045
4-hydroxybutyrate receptor activity	GO:0062124
regulation of outer hair cell apoptotic process	GO:1905585
obsolete regulation of fungal-type cell wall biogenesis by transcription from rna polymerase ii promoter	GO:0100033
galactotriose transport	GO:2001093
obsolete tumor suppressor	GO:0008181
s-glycoside biosynthetic process	GO:0016144
cell morphogenesis involved in conjugation	GO:0000767
xanthine biosynthetic process	GO:0046111
udp-glucuronate biosynthetic process	GO:0006065
astrocyte-dopaminergic neuron signaling	GO:0036520
positive regulation of antral ovarian follicle growth	GO:2000388
negative regulation of multicellular organism growth	GO:0040015
positive regulation of cell-substrate adhesion	GO:0010811
fucose:proton symporter activity	GO:0015535
2-methylbut-2-enoyl-coa(4-) biosynthetic process	GO:1902194
ectoine metabolic process	GO:0042399
cell migration involved in vasculogenesis	GO:0035441
lincomycin metabolic process	GO:1901772
regulation of 18-methylnonadec-1-ene metabolic process	GO:1900953
furaldehyde metabolic process	GO:0033859
obsolete mdm2 binding	GO:0070215
regulation of scf-dependent proteasomal ubiquitin-dependent protein catabolic process	GO:0062025
negative regulation of anthocyanin biosynthetic process	GO:0031541
sulfur compound binding	GO:1901681
obsolete racemase and epimerase activity, acting on other compounds	GO:0016858
chloroplast thylakoid membrane protein complex	GO:0098807
regulation of immune complex clearance by monocytes and macrophages	GO:0090264
obsolete positive aerotaxis in host environment	GO:0052120
regulation of vacuolar transport	GO:1903335
negative regulation of compound eye pigmentation	GO:0048077
negative regulation of histone h3-k9 methylation	GO:0051573
response to hydrogen sulfide	GO:1904880
somatostatin binding	GO:0120023
regulation of isotype switching to iga isotypes	GO:0048296
positive regulation of rho protein signal transduction	GO:0035025
regulation of oligodendrocyte apoptotic process	GO:1900141
nuclear fragmentation involved in apoptotic nuclear change	GO:0030264
response to oleic acid	GO:0034201
eukaryotic translation initiation factor 2 complex assembly	GO:1905143
siroheme biosynthetic process	GO:0019354
regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis	GO:0003339
obsolete cofactor biosynthetic process	GO:0051188
regulation of smooth muscle cell chemotaxis	GO:0071671
regulation of distal tip cell migration	GO:1903354
regulation of ferroptosis	GO:0110075
positive regulation of g2/mi transition of meiotic cell cycle	GO:0110032
positive regulation of macrophage tolerance induction	GO:0010933
negative regulation of pronephric nephron tubule development	GO:1900207
regulation of leukocyte migration	GO:0002685
obsolete activation of mapkkk during sporulation (sensu saccharomyces)	GO:0000203
outer endospore membrane	GO:0043594
regulation of bile acid secretion	GO:0120188
obsolete transcriptional activator activity, rna polymerase ii transcription factor binding	GO:0001190
regulation of cd4-positive, alpha-beta t cell activation	GO:2000514
d-leucine catabolic process	GO:1900832
obsolete basic/neutral keratin	GO:0045097
diphosphoinositol polyphosphate metabolic process	GO:0071543
positive regulation of odontoblast differentiation	GO:1901331
abc-type doxorubicin transporter activity	GO:1901242
regulation of argininosuccinate synthase activity	GO:1905752
ikappab kinase complex binding	GO:0106137
obsolete radial glial cell division in forebrain	GO:0021864
obsolete modulation of growth of symbiont on or near host	GO:0044139
regulation of apoptosome assembly	GO:1905100
negative regulation of vacuole fusion, non-autophagic	GO:0061192
regulation of peroxidase activity	GO:2000468
regulation of neuromuscular junction development	GO:1904396
